datetime,date,source,topic,headline,url,domain,country
2010-08-16T16:09:05.000Z,2010-08-16,oilprice.com,political_economy,Export Import Bank Urged To End Fossil Fuel Binge And Support Renewables,https://oilprice.com/Alternative-Energy/Renewable-Energy/Export-Import-Bank-Urged-To-End-Fossil-Fuel-Binge-And-Support-Renewables.html,Alternative-Energy/Renewable-Energy,
2010-08-11T14:04:15.000Z,2010-08-11,oilprice.com,war,Dwindling Hopes For Climate Accord,https://oilprice.com/The-Environment/Global-Warming/Dwindling-Hopes-For-Climate-Accord.html,The-Environment/Global-Warming,
2010-08-10T17:27:14.000Z,2010-08-10,oilprice.com,war,Climate Change The Danger Of Complacency,https://oilprice.com/The-Environment/Global-Warming/Climate-Change-The-Danger-Of-Complacency.html,The-Environment/Global-Warming,
2010-08-10T17:21:33.000Z,2010-08-10,oilprice.com,war,Iraq The Conflict Over Power,https://oilprice.com/Geopolitics/Middle-East/Iraq-The-Conflict-Over-Power.html,Geopolitics/Middle-East,
2010-08-06T13:28:50.000Z,2010-08-06,oilprice.com,war,A Coup In Saudi Avoided Or Iranian Disinformation,https://oilprice.com/Geopolitics/Middle-East/A-Coup-In-Saudi-Avoided-Or-Iranian-Disinformation.html,Geopolitics/Middle-East,
2010-08-05T14:42:44.000Z,2010-08-05,oilprice.com,political_economy,Health Check Of The US Debt Markets,https://oilprice.com/Finance/the-Markets/Health-Check-Of-The-US-Debt-Markets.html,Finance/the-Markets,
2010-09-29T11:39:53.000Z,2010-09-29,oilprice.com,war,Saudi Arabia Increasing Investment In Ghawar Oilfield,https://oilprice.com/Energy/Energy-General/Saudi-Arabia-Increasing-Investment-In-Ghawar-Oilfield.html,Energy/Energy-General,
2010-09-28T13:37:11.000Z,2010-09-28,oilprice.com,war,UK Climate Minister Calls For Massive Energy Efficiency Push Warms To Nuclear,https://oilprice.com/The-Environment/Global-Warming/UK-Climate-Minister-Calls-For-Massive-Energy-Efficiency-Push-Warms-To-Nuclear.html,The-Environment/Global-Warming,
2017-11-08T12:36:41.000Z,2017-11-08,oilprice.com,natural_disaster,Natural Gas Does Hydraulic Fracturing Really Cause Earthquakes,https://oilprice.com/Energy/Natural-Gas/Natural-Gas-Does-Hydraulic-Fracturing-Really-Cause-Earthquakes.html,Energy/Natural-Gas,
2010-09-25T18:38:03.000Z,2010-09-25,oilprice.com,war,Carbon Particles Effect On Global Warming,https://oilprice.com/The-Environment/Global-Warming/Carbon-Particles-Effect-On-Global-Warming.html,The-Environment/Global-Warming,
2010-09-24T16:24:31.000Z,2010-09-24,oilprice.com,political_economy,Increasing Demand For Gold And Platinum As Catastrophe Insurance,https://oilprice.com/Metals/Gold/Increasing-Demand-For-Gold-And-Platinum-As-Catastrophe-Insurance.html,Metals/Gold,
2010-09-24T13:36:31.000Z,2010-09-24,oilprice.com,political_economy,Peak Oil Demand The Beginning And End Of Oil,https://oilprice.com/Energy/Crude-Oil/Peak-Oil-Demand-The-Beginning-And-End-Of-Oil.html,Energy/Crude-Oil,
2010-09-23T16:50:39.000Z,2010-09-23,oilprice.com,war,Private Intelligence Firm Offers Government Military Data To General Public,https://oilprice.com/Geopolitics/International/Private-Intelligence-Firm-Offers-Government-Military-Data-To-General-Public.html,Geopolitics/International,
2010-09-23T13:10:50.000Z,2010-09-23,oilprice.com,war,Fed Showing Signs Of Awareness That Has Been Absent For Months,https://oilprice.com/Finance/the-Economy/Fed-Showing-Signs-Of-Awareness-That-Has-Been-Absent-For-Months.html,Finance/the-Economy,
2010-09-20T13:56:33.000Z,2010-09-20,oilprice.com,war,Wheat Melt Up Warning,https://oilprice.com/Metals/Commodities/Wheat-Melt-Up-Warning.html,Metals/Commodities,
2010-09-18T17:29:57.000Z,2010-09-18,oilprice.com,political_economy,Worries About Consumer Demand Deflation Drive Down Oil Prices,https://oilprice.com/Energy/Oil-Prices/Worries-About-Consumer-Demand-Deflation-Drive-Down-Oil-Prices.html,Energy/Oil-Prices,
2010-09-17T14:05:22.000Z,2010-09-17,oilprice.com,war,UK Must Act Now To Adapt To Climate Change,https://oilprice.com/The-Environment/Global-Warming/UK-Must-Act-Now-To-Adapt-To-Climate-Change.html,The-Environment/Global-Warming,
2010-09-16T18:03:51.000Z,2010-09-16,oilprice.com,political_economy,Investment In North Sea Oil And Gas May Provide 35 Of UK Energy Demand,https://oilprice.com/Energy/Energy-General/Investment-In-North-Sea-Oil-And-Gas-May-Provide-35-Of-UK-Energy-Demand.html,Energy/Energy-General,
2010-09-15T17:54:46.000Z,2010-09-15,oilprice.com,war,Will Extracting US Forces From Iraq Require Going To War With Iran,https://oilprice.com/Geopolitics/Middle-East/Will-Extracting-US-Forces-From-Iraq-Require-Going-To-War-With-Iran.html,Geopolitics/Middle-East,
2010-09-15T17:05:34.000Z,2010-09-15,oilprice.com,war,Washington Turf Wars,https://oilprice.com/Geopolitics/North-America/Washington-Turf-Wars.html,Geopolitics/North-America,
2010-09-14T13:03:15.000Z,2010-09-14,oilprice.com,war,The Paradox Faced By Environmentalists,https://oilprice.com/The-Environment/Global-Warming/The-Paradox-Faced-By-Environmentalists.html,The-Environment/Global-Warming,
2010-09-09T15:00:28.000Z,2010-09-09,oilprice.com,war,Several Things Worth Noting On Inflations Remarkable Downward Trend,https://oilprice.com/Finance/the-Economy/Several-Things-Worth-Noting-On-Inflations-Remarkable-Downward-Trend.html,Finance/the-Economy,
2010-09-09T15:00:28.000Z,2010-09-09,oilprice.com,political_economy,Several Things Worth Noting On Inflations Remarkable Downward Trend,https://oilprice.com/Finance/the-Economy/Several-Things-Worth-Noting-On-Inflations-Remarkable-Downward-Trend.html,Finance/the-Economy,
2010-09-08T13:14:45.000Z,2010-09-08,oilprice.com,political_economy,Sovereign Debt Was A Great Place To Hide,https://oilprice.com/Finance/the-Markets/Sovereign-Debt-Was-A-Great-Place-To-Hide.html,Finance/the-Markets,
2010-09-06T13:11:24.000Z,2010-09-06,oilprice.com,war,Iran Promotes Its Interests In War Ravaged Afghanistan,https://oilprice.com/Geopolitics/Middle-East/Iran-Promotes-Its-Interests-In-War-Ravaged-Afghanistan.html,Geopolitics/Middle-East,
2010-09-03T16:33:59.000Z,2010-09-03,oilprice.com,war,Leaked German Military Study Warns Of Peak Oil Crisis,https://oilprice.com/Energy/Crude-Oil/Leaked-German-Military-Study-Warns-Of-Peak-Oil-Crisis.html,Energy/Crude-Oil,
2010-09-03T15:49:33.000Z,2010-09-03,oilprice.com,war,Dry Water To Join The Fight Against Global Warming,https://oilprice.com/The-Environment/Global-Warming/Dry-Water-To-Join-The-Fight-Against-Global-Warming.html,The-Environment/Global-Warming,
2010-09-03T14:05:37.000Z,2010-09-03,oilprice.com,political_economy,UN Sanctions On Iran Empowering The Revolutionary Guard,https://oilprice.com/Geopolitics/Middle-East/UN-Sanctions-On-Iran-Empowering-The-Revolutionary-Guard.html,Geopolitics/Middle-East,
2010-09-02T16:12:06.000Z,2010-09-02,oilprice.com,war,Warbots US Military Increasing Investment In Automated Technologies,https://oilprice.com/Geopolitics/North-America/Warbots-US-Military-Increasing-Investment-In-Automated-Technologies.html,Geopolitics/North-America,
2010-09-01T15:35:21.000Z,2010-09-01,oilprice.com,war,New Research On The Oceans And Carbon Dioxide Release,https://oilprice.com/The-Environment/Global-Warming/New-Research-On-The-Oceans-And-Carbon-Dioxide-Release.html,The-Environment/Global-Warming,
2010-10-29T17:27:37.000Z,2010-10-29,oilprice.com,war,An Optimistic View On Tackling Climate Change,https://oilprice.com/The-Environment/Global-Warming/An-Optimistic-View-On-Tackling-Climate-Change.html,The-Environment/Global-Warming,
2010-10-19T15:40:51.000Z,2010-10-19,oilprice.com,war,The Global Warming Scam Hit By More Scandal,https://oilprice.com/The-Environment/Global-Warming/The-Global-Warming-Scam-Hit-By-More-Scandal.html,The-Environment/Global-Warming,
2010-10-18T13:29:13.000Z,2010-10-18,oilprice.com,war,The Effects Of Population Growth And Aging On Climate,https://oilprice.com/The-Environment/Global-Warming/The-Effects-Of-Population-Growth-And-Aging-On-Climate.html,The-Environment/Global-Warming,
2010-10-17T14:59:09.000Z,2010-10-17,oilprice.com,natural_disaster,Cash Floods Into Offshore Wind Projects,https://oilprice.com/Alternative-Energy/Wind-Power/Cash-Floods-Into-Offshore-Wind-Projects.html,Alternative-Energy/Wind-Power,
2010-10-11T15:43:04.000Z,2010-10-11,oilprice.com,war,What Are Chinas Military Intentions In Central Asia,https://oilprice.com/Geopolitics/Asia/What-Are-Chinas-Military-Intentions-In-Central-Asia.html,Geopolitics/Asia,
2010-10-09T15:08:04.000Z,2010-10-09,oilprice.com,political_economy,The Inflation Boogeyman Is Back,https://oilprice.com/Finance/the-Economy/The-Inflation-Boogeyman-Is-Back.html,Finance/the-Economy,
2010-10-08T18:48:10.000Z,2010-10-08,oilprice.com,war,Pakistani Supply Route Blockade Puts ISAF Forces At Risk,https://oilprice.com/Geopolitics/Middle-East/Pakistani-Supply-Route-Blockade-Puts-ISAF-Forces-At-Risk.html,Geopolitics/Middle-East,
2010-10-08T15:37:43.000Z,2010-10-08,oilprice.com,war,Pakistans Continuing Border Blockade Exposes The Deep Rift Between Islamabad And Washington,https://oilprice.com/Geopolitics/International/Pakistans-Continuing-Border-Blockade-Exposes-The-Deep-Rift-Between-Islamabad-And-Washington.html,Geopolitics/International,
2010-10-05T17:08:07.000Z,2010-10-05,oilprice.com,political_economy,The Gas Cartel Idea On The Road To Another OPEC,https://oilprice.com/Energy/Natural-Gas/The-Gas-Cartel-Idea-On-The-Road-To-Another-OPEC.html,Energy/Natural-Gas,
2010-10-04T18:13:30.000Z,2010-10-04,oilprice.com,war,Pakistan Blocks Vital Supply Route For NATO Troops In Afghanistan,https://oilprice.com/Geopolitics/Middle-East/Pakistan-Blocks-Vital-Supply-Route-For-NATO-Troops-In-Afghanistan.html,Geopolitics/Middle-East,
2010-10-04T18:11:04.000Z,2010-10-04,oilprice.com,natural_disaster,Climate Change A Major Factor In Weather Related Natural Disasters Munich Re,https://oilprice.com/The-Environment/Oil-Spills/Climate-Change-A-Major-Factor-In-Weather-Related-Natural-Disasters-Munich-Re.html,The-Environment/Oil-Spills,
2010-10-04T16:31:01.000Z,2010-10-04,oilprice.com,natural_disaster,Watershed Strategic Ramifications Expected From Pakistan Flood Disaster,https://oilprice.com/Geopolitics/Asia/Watershed-Strategic-Ramifications-Expected-From-Pakistan-Flood-Disaster.html,Geopolitics/Asia,
2010-12-01T17:31:01.000Z,2010-12-01,oilprice.com,political_economy,A Detailed Look At The Middle East OPEC Oil Reserves,https://oilprice.com/Energy/Crude-Oil/A-Detailed-Look-At-The-Middle-East-OPEC-Oil-Reserves.html,Energy/Crude-Oil,
2010-11-30T14:27:19.000Z,2010-11-30,oilprice.com,war,The Impact Climate Change Has On Food Supplies,https://oilprice.com/The-Environment/Global-Warming/The-Impact-Climate-Change-Has-On-Food-Supplies.html,The-Environment/Global-Warming,
2010-11-25T17:16:40.000Z,2010-11-25,oilprice.com,war,CO2 Emissions Increase In 2010,https://oilprice.com/The-Environment/Global-Warming/CO2-Emissions-Increase-In-2010.html,The-Environment/Global-Warming,
2010-11-24T16:29:09.000Z,2010-11-24,oilprice.com,war,Climate Change Threatens Economic Disruption Greater Than The Financial Meltdown,https://oilprice.com/The-Environment/Global-Warming/Climate-Change-Threatens-Economic-Disruption-Greater-Than-The-Financial-Meltdown.html,The-Environment/Global-Warming,
2010-11-23T17:01:55.000Z,2010-11-23,oilprice.com,political_economy,Recession Recovery And The Wealth Pyramid,https://oilprice.com/Finance/the-Economy/Recession-Recovery-And-The-Wealth-Pyramid.html,Finance/the-Economy,
2010-11-22T15:03:27.000Z,2010-11-22,oilprice.com,war,The Impact Of Climate Change On Water Supplies,https://oilprice.com/The-Environment/Global-Warming/The-Impact-Of-Climate-Change-On-Water-Supplies.html,The-Environment/Global-Warming,
2010-11-18T19:52:57.000Z,2010-11-18,oilprice.com,political_economy,Oil Demand In The West To Decline According To The IEA,https://oilprice.com/Energy/Crude-Oil/Oil-Demand-In-The-West-To-Decline-According-To-The-IEA.html,Energy/Crude-Oil,
2010-11-15T16:48:56.000Z,2010-11-15,oilprice.com,political_economy,Irans Coming Presidency Of OPEC Is Less Significant Than It Seems,https://oilprice.com/Energy/Energy-General/Irans-Coming-Presidency-Of-OPEC-Is-Less-Significant-Than-It-Seems.html,Energy/Energy-General,
2010-11-10T14:51:01.000Z,2010-11-10,oilprice.com,political_economy,Higher Energy Prices Help Russia Regain Its Fiscal Footing,https://oilprice.com/Energy/Energy-General/Higher-Energy-Prices-Help-Russia-Regain-Its-Fiscal-Footing.html,Energy/Energy-General,
2010-11-05T15:09:16.000Z,2010-11-05,oilprice.com,political_economy,New Japanese Monetary Policy Could Cause Commodity Prices To Rise,https://oilprice.com/Finance/the-Markets/New-Japanese-Monetary-Policy-Could-Cause-Commodity-Prices-To-Rise.html,Finance/the-Markets,
2010-11-02T18:17:17.000Z,2010-11-02,oilprice.com,political_economy,Proven Oil Reserves Will Continue To Increase With Time,https://oilprice.com/Energy/Crude-Oil/Proven-Oil-Reserves-Will-Continue-To-Increase-With-Time.html,Energy/Crude-Oil,
2010-12-31T16:39:02.000Z,2010-12-31,oilprice.com,war,Jordan Moving Towards A Nuclear Future,https://oilprice.com/Alternative-Energy/Nuclear-Power/Jordan-Moving-Towards-A-Nuclear-Future.html,Alternative-Energy/Nuclear-Power,
2010-12-28T15:22:16.000Z,2010-12-28,oilprice.com,war,Biomass Energy Takes A Step Forwards,https://oilprice.com/Alternative-Energy/Renewable-Energy/Biomass-Energy-Takes-A-Step-Forwards.html,Alternative-Energy/Renewable-Energy,
2010-12-27T16:01:32.000Z,2010-12-27,oilprice.com,war,Rivers Are A Major Contributor To Greenhouse Gases,https://oilprice.com/The-Environment/Global-Warming/Rivers-Are-A-Major-Contributor-To-Greenhouse-Gases.html,The-Environment/Global-Warming,
2010-12-26T15:43:01.000Z,2010-12-26,oilprice.com,war,North Korea Holy War Threat,https://oilprice.com/Geopolitics/Asia/North-Korea-Holy-War-Threat.html,Geopolitics/Asia,
2010-12-24T15:26:59.000Z,2010-12-24,oilprice.com,war,Cancun Climate Talks Prove Sceptics Wrong But There Is Still A Long Way To Go,https://oilprice.com/The-Environment/Global-Warming/Cancun-Climate-Talks-Prove-Sceptics-Wrong-But-There-Is-Still-A-Long-Way-To-Go.html,The-Environment/Global-Warming,
2010-12-21T16:14:36.000Z,2010-12-21,oilprice.com,political_economy,Growing Shale Gas Reserves Compensating For Obamas Energy Starvation Policies,https://oilprice.com/Energy/Energy-General/Growing-Shale-Gas-Reserves-Compensating-For-Obamas-Energy-Starvation-Policies.html,Energy/Energy-General,
2010-12-11T16:05:12.000Z,2010-12-11,oilprice.com,war,Deep Divide Over Kyoto Protocol Causing Trouble In Cancun,https://oilprice.com/The-Environment/Global-Warming/Deep-Divide-Over-Kyoto-Protocol-Causing-Trouble-In-Cancun.html,The-Environment/Global-Warming,
2010-12-09T15:06:09.000Z,2010-12-09,oilprice.com,political_economy,OPECs Strategy,https://oilprice.com/Energy/Energy-General/OPECs-Strategy.html,Energy/Energy-General,
2010-12-08T16:04:22.000Z,2010-12-08,oilprice.com,war,Future Of UN Climate Talks Hangs In The Balance In Cancun,https://oilprice.com/The-Environment/Global-Warming/Future-Of-UN-Climate-Talks-Hangs-In-The-Balance-In-Cancun.html,The-Environment/Global-Warming,
2010-12-06T14:52:36.000Z,2010-12-06,oilprice.com,war,The Compost Bomb Peat And Global Warming,https://oilprice.com/The-Environment/Global-Warming/The-Compost-Bomb-Peat-And-Global-Warming.html,The-Environment/Global-Warming,
2011-01-06T23:59:59.000Z,2011-01-06,oilprice.com,war,Beware The Coming Collapse Of Gold,https://oilprice.com/Metals/Gold/Beware-The-Coming-Collapse-Of-Gold.html,Metals/Gold,
2011-01-25T12:58:37.000Z,2011-01-25,oilprice.com,political_economy,Is Now A Good Time To Pay Down Your Debts,https://oilprice.com/Finance/the-Economy/Is-Now-A-Good-Time-To-Pay-Down-Your-Debts.html,Finance/the-Economy,
2011-01-24T18:18:54.000Z,2011-01-24,oilprice.com,war,Water Not Oil Could Soon Become The Worlds Greatest Catalyst For Conflict,https://oilprice.com/Metals/Commodities/Water-Not-Oil-Could-Soon-Become-The-Worlds-Greatest-Catalyst-For-Conflict.html,Metals/Commodities,
2011-01-20T12:45:24.000Z,2011-01-20,oilprice.com,political_economy,Despite High Oil Prices Venezuela Falling Further Into Debt,https://oilprice.com/Energy/Energy-General/Despite-High-Oil-Prices-Venezuela-Falling-Further-Into-Debt.html,Energy/Energy-General,
2011-01-20T12:38:24.000Z,2011-01-20,oilprice.com,political_economy,The Yuan And The Dollar Obama And Chinese President To Discuss Currency Concerns,https://oilprice.com/Finance/the-Economy/The-Yuan-And-The-Dollar-Obama-And-Chinese-President-To-Discuss-Currency-Concerns.html,Finance/the-Economy,
2011-01-20T12:34:12.000Z,2011-01-20,oilprice.com,natural_disaster,Big Biomass Boost For Drought Prone Climates,https://oilprice.com/Alternative-Energy/Renewable-Energy/Big-Biomass-Boost-For-Drought-Prone-Climates.html,Alternative-Energy/Renewable-Energy,
2011-01-19T18:34:59.000Z,2011-01-19,oilprice.com,war,Tax Dispute Over Fuel Supplies At Manas Could Impede The Afghanistan War Effort,https://oilprice.com/Geopolitics/Asia/Tax-Dispute-Over-Fuel-Supplies-At-Manas-Could-Impede-The-Afghanistan-War-Effort.html,Geopolitics/Asia,
2011-01-18T14:11:45.000Z,2011-01-18,oilprice.com,war,How High Could Temperatures Rise,https://oilprice.com/The-Environment/Global-Warming/How-High-Could-Temperatures-Rise.html,The-Environment/Global-Warming,
2011-01-17T14:33:12.000Z,2011-01-17,oilprice.com,political_economy,Venezuelas Oil Industry Hurting Despite Huge Reserves,https://oilprice.com/Energy/Crude-Oil/Venezuelas-Oil-Industry-Hurting-Despite-Huge-Reserves.html,Energy/Crude-Oil,
2011-01-14T14:41:43.000Z,2011-01-14,oilprice.com,political_economy,Is The Dollars Reserve Currency Status Being Threatened,https://oilprice.com/Finance/the-Markets/Is-The-Dollars-Reserve-Currency-Status-Being-Threatened.html,Finance/the-Markets,
2011-01-13T14:06:43.000Z,2011-01-13,oilprice.com,war,Investors Beware Hidden Dangers Of Increasing U.S. Dependence On Canadian Oil Sands,https://oilprice.com/Energy/Crude-Oil/Investors-Beware-Hidden-Dangers-Of-Increasing-U.S.-Dependence-On-Canadian-Oil-Sands.html,Energy/Crude-Oil,
2011-01-12T16:29:43.000Z,2011-01-12,oilprice.com,war,The Big Winners In The Climate Change Money Game,https://oilprice.com/The-Environment/Global-Warming/The-Big-Winners-In-The-Climate-Change-Money-Game.html,The-Environment/Global-Warming,
2011-01-07T17:02:45.000Z,2011-01-07,oilprice.com,natural_disaster,Coal Prices Soar Following Australian Floods But Re Insurance Market Relatively Unaffected,https://oilprice.com/Energy/Coal/Coal-Prices-Soar-Following-Australian-Floods-But-Re-Insurance-Market-Relatively-Unaffected.html,Energy/Coal,
